Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: main,[SHORT-BRIEF]: Starting Program
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Load,[SHORT-BRIEF]: Loading casino from file
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: main,[SHORT-BRIEF]: Casino Loaded Successfully
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: ReadPeopleFile,[SHORT-BRIEF]:  Success Loading 10000 users 
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->9; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->22.500000;[X,Y]->3,1;[winProbability]->1.000000;[Failures]->3;[betAmount]->4167.000000;[usage]->72
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->18; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->22.000000;[X,Y]->5,2;[winProbability]->0.850000;[Failures]->5;[betAmount]->789.000000;[usage]->78
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->29; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->35.000000;[X,Y]->8,1;[winProbability]->1.000000;[Failures]->3;[betAmount]->2081.000000;[usage]->76
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->50; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->22.000000;[X,Y]->12,3;[winProbability]->1.000000;[Failures]->7;[betAmount]->227.000000;[usage]->65
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->29; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->35.500000;[X,Y]->8,1;[winProbability]->1.000000;[Failures]->3;[betAmount]->2081.000000;[usage]->77
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->54; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->26.500000;[X,Y]->14,3;[winProbability]->1.000000;[Failures]->3;[betAmount]->3632.000000;[usage]->63
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->8; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->31.500000;[X,Y]->2,4;[winProbability]->1.000000;[Failures]->3;[betAmount]->3395.000000;[usage]->60
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->63; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->21.000000;[X,Y]->18,4;[winProbability]->0.400000;[Failures]->5;[betAmount]->0.000000;[usage]->69
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->54; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->27.000000;[X,Y]->14,3;[winProbability]->1.000000;[Failures]->3;[betAmount]->3632.000000;[usage]->64
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->17; [TYPE]->5;		[STATE]->BROKEN;[TEMPERATURE]->19.500000;[X,Y]->5,1;[winProbability]->1.000000;[Failures]->3;[betAmount]->4186.000000;[usage]->86
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->28; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->54.500000;[X,Y]->7,4;[winProbability]->1.000000;[Failures]->0;[betAmount]->120.000000;[usage]->73
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->32; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->27.500000;[X,Y]->8,4;[winProbability]->1.000000;[Failures]->1;[betAmount]->3359.000000;[usage]->49
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->55; [TYPE]->4;		[STATE]->BROKEN;[TEMPERATURE]->31.000000;[X,Y]->14,4;[winProbability]->1.000000;[Failures]->2;[betAmount]->0.000000;[usage]->66
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->4; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->51.500000;[X,Y]->1,4;[winProbability]->1.000000;[Failures]->1;[betAmount]->528.000000;[usage]->69
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->11; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->20.500000;[X,Y]->3,3;[winProbability]->0.700000;[Failures]->3;[betAmount]->0.000000;[usage]->48
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->57; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->20.500000;[X,Y]->16,2;[winProbability]->0.700000;[Failures]->3;[betAmount]->887.000000;[usage]->69
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->60; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->25.500000;[X,Y]->18,1;[winProbability]->1.000000;[Failures]->5;[betAmount]->151.000000;[usage]->56
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->11; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->21.000000;[X,Y]->3,3;[winProbability]->0.700000;[Failures]->3;[betAmount]->0.000000;[usage]->49
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->7; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->36.000000;[X,Y]->2,3;[winProbability]->1.000000;[Failures]->2;[betAmount]->0.000000;[usage]->62
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->21; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->24.500000;[X,Y]->6,1;[winProbability]->1.000000;[Failures]->3;[betAmount]->456.000000;[usage]->76
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->15; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->21.500000;[X,Y]->4,3;[winProbability]->1.000000;[Failures]->3;[betAmount]->0.000000;[usage]->61
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->8; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->32.000000;[X,Y]->2,4;[winProbability]->1.000000;[Failures]->3;[betAmount]->3395.000000;[usage]->61
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->29; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->36.000000;[X,Y]->8,1;[winProbability]->1.000000;[Failures]->3;[betAmount]->2081.000000;[usage]->78
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->8; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->32.500000;[X,Y]->2,4;[winProbability]->1.000000;[Failures]->3;[betAmount]->3395.000000;[usage]->62
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->9; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->23.000000;[X,Y]->3,1;[winProbability]->1.000000;[Failures]->3;[betAmount]->4167.000000;[usage]->73
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->28; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->55.000000;[X,Y]->7,4;[winProbability]->1.000000;[Failures]->0;[betAmount]->120.000000;[usage]->74
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->5; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->28.500000;[X,Y]->2,1;[winProbability]->1.000000;[Failures]->7;[betAmount]->4823.000000;[usage]->67
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->27; [TYPE]->4;		[STATE]->BROKEN;[TEMPERATURE]->23.500000;[X,Y]->7,3;[winProbability]->1.000000;[Failures]->4;[betAmount]->0.000000;[usage]->66
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->18; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->22.500000;[X,Y]->5,2;[winProbability]->0.850000;[Failures]->5;[betAmount]->789.000000;[usage]->79
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: 	[ID]->56
		[TYPE]->CLASSIC_SLOT
		[STATE]->MAINTENANCE
		[TEMPERATURE]->25.500000
		[X,Y]->16,1
		[winProbability]->1.000000
		[Failures]->3
		[betAmount]->1469.000000
		[usage]->59
 -- was in maitenance for ,[SHORT-BRIEF]: 5
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->24; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->27.500000;[X,Y]->6,4;[winProbability]->1.000000;[Failures]->2;[betAmount]->1687.000000;[usage]->62
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->63; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->21.500000;[X,Y]->18,4;[winProbability]->0.400000;[Failures]->5;[betAmount]->0.000000;[usage]->70
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->60; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->26.000000;[X,Y]->18,1;[winProbability]->1.000000;[Failures]->5;[betAmount]->151.000000;[usage]->57
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->12; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->46.500000;[X,Y]->3,4;[winProbability]->1.000000;[Failures]->1;[betAmount]->1697.000000;[usage]->68
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->9; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->23.500000;[X,Y]->3,1;[winProbability]->1.000000;[Failures]->3;[betAmount]->4167.000000;[usage]->74
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->4; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->52.000000;[X,Y]->1,4;[winProbability]->1.000000;[Failures]->1;[betAmount]->528.000000;[usage]->70
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->23; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->48.000000;[X,Y]->6,3;[winProbability]->1.000000;[Failures]->1;[betAmount]->0.000000;[usage]->72
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->12; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->47.000000;[X,Y]->3,4;[winProbability]->1.000000;[Failures]->1;[betAmount]->1697.000000;[usage]->69
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->59; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->43.500000;[X,Y]->16,4;[winProbability]->1.000000;[Failures]->3;[betAmount]->0.000000;[usage]->68
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->22; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->28.000000;[X,Y]->6,2;[winProbability]->1.000000;[Failures]->4;[betAmount]->2325.000000;[usage]->74
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->9; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->24.000000;[X,Y]->3,1;[winProbability]->1.000000;[Failures]->3;[betAmount]->4167.000000;[usage]->75
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->52; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->25.000000;[X,Y]->14,1;[winProbability]->1.000000;[Failures]->4;[betAmount]->2033.000000;[usage]->45
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->4; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->52.500000;[X,Y]->1,4;[winProbability]->1.000000;[Failures]->1;[betAmount]->528.000000;[usage]->71
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->9; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->24.500000;[X,Y]->3,1;[winProbability]->1.000000;[Failures]->3;[betAmount]->4167.000000;[usage]->76
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->19; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->23.000000;[X,Y]->5,3;[winProbability]->1.000000;[Failures]->1;[betAmount]->0.000000;[usage]->60
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->9; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->25.000000;[X,Y]->3,1;[winProbability]->1.000000;[Failures]->3;[betAmount]->4167.000000;[usage]->77
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->5; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->29.000000;[X,Y]->2,1;[winProbability]->1.000000;[Failures]->7;[betAmount]->4823.000000;[usage]->68
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->24; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->28.000000;[X,Y]->6,4;[winProbability]->1.000000;[Failures]->2;[betAmount]->1687.000000;[usage]->63
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->52; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->25.500000;[X,Y]->14,1;[winProbability]->1.000000;[Failures]->4;[betAmount]->2033.000000;[usage]->46
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->53; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->14,2;[winProbability]->0.550000;[Failures]->3;[betAmount]->452.000000;[usage]->54
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->60; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->26.500000;[X,Y]->18,1;[winProbability]->1.000000;[Failures]->5;[betAmount]->151.000000;[usage]->58
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->14; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->4,2;[winProbability]->0.250000;[Failures]->3;[betAmount]->2205.000000;[usage]->78
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->14; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->4,2;[winProbability]->0.250000;[Failures]->3;[betAmount]->1622.000000;[usage]->79
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->25; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->21.000000;[X,Y]->7,1;[winProbability]->1.000000;[Failures]->1;[betAmount]->0.000000;[usage]->76
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->52; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->26.000000;[X,Y]->14,1;[winProbability]->1.000000;[Failures]->4;[betAmount]->2033.000000;[usage]->47
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->32; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->28.000000;[X,Y]->8,4;[winProbability]->1.000000;[Failures]->1;[betAmount]->3359.000000;[usage]->50
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->56; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->16,1;[winProbability]->0.100000;[Failures]->3;[betAmount]->4107.000000;[usage]->60
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->7; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->36.500000;[X,Y]->2,3;[winProbability]->1.000000;[Failures]->2;[betAmount]->0.000000;[usage]->63
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->54; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->27.500000;[X,Y]->14,3;[winProbability]->1.000000;[Failures]->3;[betAmount]->3632.000000;[usage]->65
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->6; [TYPE]->5;		[STATE]->BROKEN;[TEMPERATURE]->59.000000;[X,Y]->2,2;[winProbability]->1.000000;[Failures]->0;[betAmount]->419.000000;[usage]->82
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->49; [TYPE]->5;		[STATE]->BROKEN;[TEMPERATURE]->18.500000;[X,Y]->12,2;[winProbability]->1.000000;[Failures]->4;[betAmount]->4962.000000;[usage]->70
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->31; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->19.500000;[X,Y]->8,3;[winProbability]->0.850000;[Failures]->4;[betAmount]->0.000000;[usage]->57
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->29; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->36.500000;[X,Y]->8,1;[winProbability]->1.000000;[Failures]->3;[betAmount]->2081.000000;[usage]->79
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->59; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->44.000000;[X,Y]->16,4;[winProbability]->1.000000;[Failures]->3;[betAmount]->0.000000;[usage]->69
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->54; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->28.000000;[X,Y]->14,3;[winProbability]->1.000000;[Failures]->3;[betAmount]->3632.000000;[usage]->66
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->52; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->26.500000;[X,Y]->14,1;[winProbability]->1.000000;[Failures]->4;[betAmount]->2033.000000;[usage]->48
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->21; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->25.000000;[X,Y]->6,1;[winProbability]->1.000000;[Failures]->3;[betAmount]->456.000000;[usage]->77
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->7; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->37.000000;[X,Y]->2,3;[winProbability]->1.000000;[Failures]->2;[betAmount]->0.000000;[usage]->64
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->62; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->20.000000;[X,Y]->18,3;[winProbability]->0.550000;[Failures]->3;[betAmount]->2284.000000;[usage]->91
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->7; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->37.500000;[X,Y]->2,3;[winProbability]->1.000000;[Failures]->2;[betAmount]->0.000000;[usage]->65
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->30; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->42.000000;[X,Y]->8,2;[winProbability]->1.000000;[Failures]->2;[betAmount]->4952.000000;[usage]->71
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->50; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->22.500000;[X,Y]->12,3;[winProbability]->1.000000;[Failures]->7;[betAmount]->227.000000;[usage]->66
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->60; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->27.000000;[X,Y]->18,1;[winProbability]->1.000000;[Failures]->5;[betAmount]->151.000000;[usage]->59
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->21; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->25.500000;[X,Y]->6,1;[winProbability]->1.000000;[Failures]->3;[betAmount]->456.000000;[usage]->78
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->1; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->1,1;[winProbability]->0.400000;[Failures]->4;[betAmount]->0.000000;[usage]->46
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->54; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->28.500000;[X,Y]->14,3;[winProbability]->1.000000;[Failures]->3;[betAmount]->3632.000000;[usage]->67
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->18; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->23.000000;[X,Y]->5,2;[winProbability]->1.000000;[Failures]->5;[betAmount]->789.000000;[usage]->80
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->20; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->25.000000;[X,Y]->5,4;[winProbability]->1.000000;[Failures]->2;[betAmount]->1817.000000;[usage]->62
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->59; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->44.500000;[X,Y]->16,4;[winProbability]->1.000000;[Failures]->3;[betAmount]->0.000000;[usage]->70
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->50; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->23.000000;[X,Y]->12,3;[winProbability]->1.000000;[Failures]->7;[betAmount]->227.000000;[usage]->67
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: 	[ID]->13
		[TYPE]->ROULETTE
		[STATE]->MAINTENANCE
		[TEMPERATURE]->25.000000
		[X,Y]->4,1
		[winProbability]->1.000000
		[Failures]->7
		[betAmount]->2721.000000
		[usage]->65
 -- was in maitenance for ,[SHORT-BRIEF]: 5
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: 	[ID]->51
		[TYPE]->BLACKJACK
		[STATE]->MAINTENANCE
		[TEMPERATURE]->38.000000
		[X,Y]->12,4
		[winProbability]->1.000000
		[Failures]->2
		[betAmount]->0.000000
		[usage]->59
 -- was in maitenance for ,[SHORT-BRIEF]: 5
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: 	[ID]->17
		[TYPE]->ROULETTE
		[STATE]->MAINTENANCE
		[TEMPERATURE]->19.500000
		[X,Y]->5,1
		[winProbability]->1.000000
		[Failures]->4
		[betAmount]->4186.000000
		[usage]->86
 -- was in maitenance for ,[SHORT-BRIEF]: 5
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: 	[ID]->55
		[TYPE]->BLACKJACK
		[STATE]->MAINTENANCE
		[TEMPERATURE]->31.000000
		[X,Y]->14,4
		[winProbability]->1.000000
		[Failures]->3
		[betAmount]->0.000000
		[usage]->66
 -- was in maitenance for ,[SHORT-BRIEF]: 5
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: 	[ID]->27
		[TYPE]->BLACKJACK
		[STATE]->MAINTENANCE
		[TEMPERATURE]->23.500000
		[X,Y]->7,3
		[winProbability]->1.000000
		[Failures]->5
		[betAmount]->0.000000
		[usage]->66
 -- was in maitenance for ,[SHORT-BRIEF]: 5
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->9; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->25.500000;[X,Y]->3,1;[winProbability]->1.000000;[Failures]->3;[betAmount]->4167.000000;[usage]->78
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->30; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->42.500000;[X,Y]->8,2;[winProbability]->1.000000;[Failures]->2;[betAmount]->4952.000000;[usage]->72
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->59; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->45.000000;[X,Y]->16,4;[winProbability]->1.000000;[Failures]->3;[betAmount]->0.000000;[usage]->71
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->14; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->19.500000;[X,Y]->4,2;[winProbability]->0.400000;[Failures]->3;[betAmount]->4925.000000;[usage]->80
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->10; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->26.000000;[X,Y]->3,2;[winProbability]->1.000000;[Failures]->3;[betAmount]->2738.000000;[usage]->77
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->17; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->5,1;[winProbability]->0.100000;[Failures]->4;[betAmount]->2774.000000;[usage]->87
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->21; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->26.000000;[X,Y]->6,1;[winProbability]->1.000000;[Failures]->3;[betAmount]->456.000000;[usage]->79
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->48; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->46.500000;[X,Y]->12,1;[winProbability]->1.000000;[Failures]->0;[betAmount]->4478.000000;[usage]->57
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->53; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->14,2;[winProbability]->0.850000;[Failures]->3;[betAmount]->452.000000;[usage]->55
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->8; [TYPE]->1;		[STATE]->BROKEN;[TEMPERATURE]->33.000000;[X,Y]->2,4;[winProbability]->1.000000;[Failures]->3;[betAmount]->3395.000000;[usage]->63
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->62; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->20.500000;[X,Y]->18,3;[winProbability]->0.550000;[Failures]->3;[betAmount]->1673.000000;[usage]->92
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->57; [TYPE]->5;		[STATE]->BROKEN;[TEMPERATURE]->21.000000;[X,Y]->16,2;[winProbability]->1.000000;[Failures]->3;[betAmount]->887.000000;[usage]->70
